CONDUIT & FITTINGS,CONDUIT & FITTINGS,,,,,,,,
EMT CONDUIT IN FLOOR SLAB OR MULTIPLE RUNS ON A TRAPEZE,EMT CONDUIT IN FLOOR SLAB OR MULTIPLE RUNS ON A TRAPEZE,,,,,,,,
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH FLAT GLASS LENS,1000W  Mercury vapor,1300,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH FLAT GLASS LENS,400W  Metal halide,1250,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH FLAT GLASS LENS,1000W  Metal halide,1300,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH FLAT GLASS LENS,250W  Hi pres sodium,1300,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH FLAT GLASS LENS,400W  Hi pres sodium,1330,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH FLAT GLASS LENS,1000W  Hi pres sodium,1530,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH CONVEX GLASS LENS,HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH CONVEX GLASS LENS,,,,,,,,
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH CONVEX GLASS LENS,1000W  Mercury vapor,1370,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH CONVEX GLASS LENS,400W  Metal halide,1290,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH CONVEX GLASS LENS,1000W  Metal halide,1370,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH CONVEX GLASS LENS,250W  Hi pres sodium,1370,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH CONVEX GLASS LENS,400W  Hi pres sodium,1370,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
HID POLE-MOUNTED 480 VOLT ROUND LUMINAIRES WITH CONVEX GLASS LENS,1000W  Hi pres sodium,1590,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING","HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",,,,,,,,
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",100W  Mercury vapor,267,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",175W  Mercury vapor,316,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",250W  Mercury vapor,369,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",50W  Hi pres sodium,304,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",70W  Hi pres sodium,378,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",100W  Hi pres sodium,317,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",150W  Hi pres sodium,346,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",200W  Hi pres sodium,474,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 28""-LONG HOUSING",250W  Hi pres sodium,499,32.8,,0.8,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING","HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",,,,,,,,
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",100W  Mercury vapor,325,34.9,,0.85,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",175W  Mercury vapor,328,34.9,,0.85,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",250W  Mercury vapor,372,34.9,,0.85,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",70W  Hi pres sodium,337,34.9,,0.85,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",100W  Hi pres sodium,339,34.9,,0.85,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",150W  Hi pres sodium,350,34.9,,0.85,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",200W  Hi pres sodium,452,34.9,,0.85,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 29""-LONG HOUSING",250W  Hi pres sodium,478,34.9,,0.85,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 33""-LONG HOUSING","HID STREET AND ROADWAY LUMINAIRES, 33""-LONG HOUSING",,,,,,,,
"HID STREET AND ROADWAY LUMINAIRES, 33""-LONG HOUSING",400W  Mercury vapor,350,41,,1,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 33""-LONG HOUSING",400W  Metal halide,469,41,,1,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 33""-LONG HOUSING",200W  Hi pres sodium,498,41,,1,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 33""-LONG HOUSING",250W  Hi pres sodium,509,41,,1,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 33""-LONG HOUSING",310W  Hi pres sodium,545,41,,1,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET AND ROADWAY LUMINAIRES, 33""-LONG HOUSING",400W  Hi pres sodium,553,41,,1,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET LUMINAIRES, 33""-LONG HOUSING, LAMP BASE HORIZONTAL","HID STREET LUMINAIRES, 33""-LONG HOUSING, LAMP BASE HORIZONTAL",,,,,,,,
"HID STREET LUMINAIRES, 33""-LONG HOUSING, LAMP BASE HORIZONTAL",400W      Mercury vapor,778,51.3,,1.25,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET LUMINAIRES, 33""-LONG HOUSING, LAMP BASE HORIZONTAL",200W      Hi pres sodium,944,51.3,,1.25,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET LUMINAIRES, 33""-LONG HOUSING, LAMP BASE HORIZONTAL",250W      Hi pres sodium,990,51.3,,1.25,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET LUMINAIRES, 33""-LONG HOUSING, LAMP BASE HORIZONTAL",310W      Hi pres sodium,1050,51.3,,1.25,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET LUMINAIRES, 33""-LONG HOUSING, LAMP BASE HORIZONTAL",400W      Hi pres sodium,1080,51.3,,1.25,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET LUMINAIRES, 40""-LONG HOUSING, LAMP BASE HORIZONTAL","HID STREET LUMINAIRES, 40""-LONG HOUSING, LAMP BASE HORIZONTAL",,,,,,,,
"HID STREET LUMINAIRES, 40""-LONG HOUSING, LAMP BASE HORIZONTAL",1000W      Mercury vapor,828,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET LUMINAIRES, 40""-LONG HOUSING, LAMP BASE HORIZONTAL",1000W      Metal halide,1710,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
"HID STREET LUMINAIRES, 40""-LONG HOUSING, LAMP BASE HORIZONTAL",1000W      Hi pres sodium,1170,61.5,,1.5,,Ea,L1: [$41.03] - (1 electrician),L1
ENCLOSED INDOOR MERCURY VAPOR BALLASTS,ENCLOSED INDOOR MERCURY VAPOR BALLASTS,,,,,,,,
ENCLOSED INDOOR MERCURY VAPOR BALLASTS,400W      MV 1 lamp,338,16.4,,0.4,,Ea,L1: [$41.03] - (1 electrician),L1
ENCLOSED INDOOR MERCURY VAPOR BALLASTS,400W      MV 2 lamp,489,16.4,,0.4,,Ea,L1: [$41.03] - (1 electrician),L1
ENCLOSED INDOOR MERCURY VAPOR BALLASTS,1000W      MV 1 lamp,579,18.5,,0.45,,Ea,L1: [$41.03] - (1 electrician),L1
ENCLOSED INDOOR MERCURY VAPOR BALLASTS,1000W      MV 2 lamp,1030,18.5,,0.45,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,,,,,,,,
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,175W      MV 1 lamp,364,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,250W      MV 1 lamp,411,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,400W      MV 1 lamp,410,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,400W      MV 2 lamp,936,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,1000W      MV 1 lamp,760,22.6,,0.55,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,1000W      MV 2 lamp,1400,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,400W      MH 1 lamp,539,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,400W      MH 2 lamp,1010,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,1000W      MH 1 lamp,1100,22.6,,0.55,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,250W      HPS 1 lamp,724,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,400W      HPS 1 lamp,869,20.5,,0.5,,Ea,L1: [$41.03] - (1 electrician),L1
EXTERIOR WEATHERPROOF POTTED HIGH INTENSITY BALLASTS,1000W      HPS 1 lamp,1610,24.6,,0.6,,Ea,L1: [$41.03] - (1 electrician),L1
ROUND STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,ROUND STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,,,,,,,,
ROUND STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,"8' high, 4"" diameter",767,28.7,,0.7,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,"10' high, 4"" diameter",880,30.8,,0.75,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,"12' high, 4"" diameter",861,36.9,,0.9,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,"14' high, 4"" diameter",994,41,,1,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,"16' high, 4"" diameter",1070,49.2,,1.2,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,"18' high, 4"" diameter",1110,61.5,,1.5,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,ROUND TAPERED STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,,,,,,,,
ROUND TAPERED STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,20' high,2150,51.3,,1.25,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,25' high,2430,61.5,,1.5,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,30' high,2770,71.8,,1.75,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,35' high,3430,82.1,,2,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,39' high,3870,103,,2.5,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,50' high,7580,205,,5,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,,,,,,,,
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,10' high,967,30.8,,0.75,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,12' high,1090,36.9,,0.9,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,14' high,1200,41,,1,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,16' high,1270,49.2,,1.2,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,20' high,1860,65.6,,1.6,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,24' high,2530,71.8,,1.75,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,30' high,2770,82.1,,2,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE STEEL STREET LIGHT POLES WITH SQUARE MOUNTING BASE,35' high,3280,103,,2.5,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,,,,,,,,
SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,30' high,2530,82.1,,2,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,35' high,3400,103,,2.5,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,39' high,3510,123,,3,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,50' high,6150,246,,6,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,60' high,7820,287,,7,,Ea,L2: [$41.03] - (2 electricians),L2
HINGED SQUARE STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,HINGED SQUARE STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,,,,,,,,
HINGED SQUARE STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,20' high,2530,65.6,,1.6,,Ea,L2: [$41.03] - (2 electricians),L2
HINGED SQUARE STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,24' high,3040,73.9,,1.8,,Ea,L2: [$41.03] - (2 electricians),L2
HINGED SQUARE STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,30' high,3590,90.3,,2.2,,Ea,L2: [$41.03] - (2 electricians),L2
HINGED SQUARE STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,35' high,4410,123,,3,,Ea,L2: [$41.03] - (2 electricians),L2
HINGED SQUARE STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,39' high,5520,144,,3.5,,Ea,L2: [$41.03] - (2 electricians),L2
HINGED SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,HINGED SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,,,,,,,,
HINGED SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,30' high,4560,92.3,,2.25,,Ea,L2: [$41.03] - (2 electricians),L2
HINGED SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,35' high,5030,105,,2.55,,Ea,L2: [$41.03] - (2 electricians),L2
HINGED SQUARE TAPERED STEEL LIGHT POLES WITH SQUARE MOUNTING BASE,39' high,6460,127,,3.1,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,,,,,,,,
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,6' high,499,20.5,,0.5,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,8' high,573,26.7,,0.65,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,10' high,644,28.7,,0.7,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,12' high,954,32.8,,0.8,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,15' high,821,34.9,,0.85,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,18' high,1100,41,,1,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,20' high,1340,47.2,,1.15,,Ea,L2: [$41.03] - (2 electricians),L2
ROUND TAPERED ALUMINUM LIGHT POLES WITH SQUARE MOUNTING BASE,25' high,2130,53.3,,1.3,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITHOUT ARMS, SQUARE BASE","ROUND TAPERED ALUMINUM LIGHT POLES WITHOUT ARMS, SQUARE BASE",,,,,,,,
"ROUND TAPERED ALUMINUM LIGHT POLES WITHOUT ARMS, SQUARE BASE",30' high,1660,57.4,,1.4,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITHOUT ARMS, SQUARE BASE",35' high,3610,71.8,,1.75,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITHOUT ARMS, SQUARE BASE",40' high,4840,92.3,,2.25,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITHOUT ARMS, SQUARE BASE",45' high,5780,113,,2.75,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITHOUT ARMS, SQUARE BASE",50' high,6670,144,,3.5,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH ONE ARM, SQUARE BASE","ROUND TAPERED ALUMINUM LIGHT POLES WITH ONE ARM, SQUARE BASE",,,,,,,,
"ROUND TAPERED ALUMINUM LIGHT POLES WITH ONE ARM, SQUARE BASE","20' pole, 4' arm",1510,53.3,,1.3,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH ONE ARM, SQUARE BASE","25' pole, 4' arm",2100,57.4,,1.4,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH ONE ARM, SQUARE BASE","30' pole, 4' arm",2760,61.5,,1.5,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH ONE ARM, SQUARE BASE","35' pole, 4' arm",3330,73.9,,1.8,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH TWO ARMS, SQUARE BASE","ROUND TAPERED ALUMINUM LIGHT POLES WITH TWO ARMS, SQUARE BASE",,,,,,,,
"ROUND TAPERED ALUMINUM LIGHT POLES WITH TWO ARMS, SQUARE BASE","20' pole, 4' arms",1830,57.4,,1.4,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH TWO ARMS, SQUARE BASE","25' pole, 4' arms",2340,65.6,,1.6,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH TWO ARMS, SQUARE BASE","30' pole, 4' arms",2980,73.9,,1.8,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH TWO ARMS, SQUARE BASE","35' pole, 4' arms",3540,82.1,,2,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH THREE ARMS, SQUARE BASE","ROUND TAPERED ALUMINUM LIGHT POLES WITH THREE ARMS, SQUARE BASE",,,,,,,,
"ROUND TAPERED ALUMINUM LIGHT POLES WITH THREE ARMS, SQUARE BASE","30' pole, 4' arms",3490,78,,1.9,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH THREE ARMS, SQUARE BASE","35' pole, 4' arms",3910,94.4,,2.3,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH FOUR ARMS, SQUARE BASE","ROUND TAPERED ALUMINUM LIGHT POLES WITH FOUR ARMS, SQUARE BASE",,,,,,,,
"ROUND TAPERED ALUMINUM LIGHT POLES WITH FOUR ARMS, SQUARE BASE","30' pole, 4' arms",3770,82.1,,2,,Ea,L2: [$41.03] - (2 electricians),L2
"ROUND TAPERED ALUMINUM LIGHT POLES WITH FOUR ARMS, SQUARE BASE","35' pole, 4' arms",4320,107,,2.6,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,,,,,,,,
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,8' high,1210,26.7,,0.65,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,10' high,1480,28.7,,0.7,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,12' high,1420,32.8,,0.8,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,15' high,1570,34.9,,0.85,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,18' high,2520,41,,1,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,20' high,2280,47.2,,1.15,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,25' high,3490,53.3,,1.3,,Ea,L2: [$41.03] - (2 electricians),L2
SQUARE ALUMINUM LIGHT POLES WITHOUT ARMS,30' high,5750,57.4,,1.4,,Ea,L2: [$41.03] - (2 electricians),L2
RECESSED LED 12 VOLT ACCENT LIGHT,RECESSED LED 12 VOLT ACCENT LIGHT,,,,,,,,
RECESSED LED 12 VOLT ACCENT LIGHT,1 watt,17.9,47.2,,1.15,,Ea,L1: [$41.03] - (1 electrician),L1
RECESSED LED 12 VOLT ACCENT LIGHT,5 watt,27.2,47.2,,1.15,,Ea,L1: [$41.03] - (1 electrician),L1
RECESSED LED 12 VOLT ACCENT LIGHT,"6 watt, waterproof",54.4,47.2,,1.15,,Ea,L1: [$41.03] - (1 electrician),L1
RECESSED LED DOWNLIGHT,RECESSED LED DOWNLIGHT,,,,,,,,
RECESSED LED DOWNLIGHT,"5"" dia. 9W, 60W equiv.",24.1,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
RECESSED LED DOWNLIGHT,"6"" dia. 15W, 7 W equiv.",27.2,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
RECESSED LED DOWNLIGHT,"8"" dia. 24W, 190W equiv.",21.6,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
RECESSED LED DOWNLIGHT,"6"" square, 9W, 60W equiv.",16.3,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
FLUSH MOUNT LED CEILING LIGHTS,FLUSH MOUNT LED CEILING LIGHTS,,,,,,,,
FLUSH MOUNT LED CEILING LIGHTS,"5-1/2"" dia. 10W, 60W equiv.",17.9,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
FLUSH MOUNT LED CEILING LIGHTS,"7"" dia. 12W, 75W equiv.",17.9,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
FLUSH MOUNT LED CEILING LIGHTS,"9"" dia. 18W, 100W equiv.",21.6,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
FLUSH MOUNT LED CEILING LIGHTS,"13"" dia. 25W, 100W equiv.",21.6,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
FLUSH MOUNT LED CEILING LIGHTS,"16"" dia. 23W, 100W, bronze trim",53.9,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
FLUSH MOUNT LED CEILING LIGHTS,"14"" square, 10W, 60W equiv.",21.6,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
LED PANEL LIGHT,LED PANEL LIGHT,,,,,,,,
LED PANEL LIGHT,"5-1/2"" dia. 10W, 60W equiv.",17.9,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
LED PANEL LIGHT,"7"" dia. 12W, 75W equiv.",17.9,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
LED PANEL LIGHT,"9"" dia. 18W, 100W equiv.",21.6,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
LED PANEL LIGHT,"13"" dia. 25W, 100W equiv.",21.6,49.6,,1.21,,Ea,L1: [$41.03] - (1 electrician),L1
