1,1048,Hardware - Fasteners,S HOOK,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.333,Script,2021-10-06 17:06:33.243,1,EA,6,NULL,0.0100
1,105169,Conduit - Channel,SLOTTED CHANNEL 1 5/8 X  1 5/8 SLOTTED 12G,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:42.113,Script,2021-10-06 17:06:31.503,1,FT,6,NULL,0.1225
1,1061,Hardware - Fasteners,1/2 RIGID OR EMT HANGER (MINI),NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.427,Script,2021-10-06 17:06:32.730,1,EA,6,NULL,0.0500
1,1062,Hardware - Fasteners,3/4 RIGID OR EMT HANGER (MINI),NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.443,Script,2021-10-06 17:06:33.010,1,EA,6,NULL,0.0600
1,1063,Hardware - Fasteners,UNIVERSAL BEAM CLIP WITH 1/4-20 X  3/8 (BANG ON),NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.597,Script,2021-10-06 17:06:33.260,1,EA,6,NULL,0.0300
1,1064,Hardware - Fasteners,WING CLIP (BAT WING) FOR #12 TIE WIRE OR 1/4 ROD WITH 1/8 - 3/8 FLANGE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.630,Script,2021-10-06 17:06:33.267,1,EA,6,NULL,0.0300
1,1065,Hardware - Fasteners,WING CLIP (BAT WING) FOR #8 TIE WIRE OR 3/16 - 1/4 ROD WITH 1/8 - 1/4 FLANGE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.647,Script,2021-10-06 17:06:33.273,1,EA,6,NULL,0.0300
1,106573,Hardware - Fasteners,CHANNEL NUT WITHOUT SPRING 1/4-20 THREAD 1/4 NUT,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.753,Script,2021-10-06 17:06:33.143,1,EA,6,NULL,0.0200
1,107176,Hardware - Fasteners,TWO HOLE CORNER ANGLE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.253,Script,2021-10-06 17:06:33.260,1,EA,6,NULL,0.0200
1,107193,Distribution Equipment,80A 2P CIRCUIT BREAKER 240V STAB ON,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:55.340,Script,2021-10-06 17:06:32.123,1,EA,6,NULL,0.4000
1,107213,Hardware - Fasteners,FOUR HOLE CORNER ANGLE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.287,Script,2021-10-06 17:06:33.213,1,EA,6,NULL,0.0200
1,107722,Hardware - Fasteners,FOUR HOLE CORNER COVER,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.380,Script,2021-10-06 17:06:33.213,1,EA,6,NULL,0.0200
1,108010,Hardware - Fasteners,FOUR HOLE SPLICE CLEVIS FOR 1-5/8,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.473,Script,2021-10-06 17:06:33.213,1,EA,6,NULL,0.0200
1,1082,Hardware - Fasteners,BANG ON BEAM CLAMP WITH 1/2 - 3/4 CONDUIT HANGER,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.317,Script,2021-10-06 17:06:32.703,1,EA,6,NULL,0.0400
1,108475,Hardware - Fasteners,5/16 SQUARE WASHER 3/8 HOLE 5/16 BOLT,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.583,Script,2021-10-06 17:06:33.090,1,EA,6,NULL,0.0100
1,1089,Hardware - Fasteners,PIPE AND CONDUIT CHANNEL CLAMP RIGID 3/4,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.550,Script,2021-10-06 17:06:33.237,1,EA,6,NULL,0.0500
1,1090,Hardware - Fasteners,PIPE AND CONDUIT CHANNEL CLAMP RIGID 1,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.583,Script,2021-10-06 17:06:33.227,1,EA,6,NULL,0.0500
1,1092,Hardware - Fasteners,PIPE AND CONDUIT CHANNEL CLAMP RIGID 1 1/2,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.613,Script,2021-10-06 17:06:33.227,1,EA,6,NULL,0.0800
1,1093,Hardware - Fasteners,SQUARE WASHER 7/16 HOLE 3/8 BOLT,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.693,Script,2021-10-06 17:06:33.243,1,EA,6,NULL,0.0100
1,1107,Boxes - Fittings,BOX  SUPPORT FOR MOUNTING TO 2-1/2 w/ 3-1/2 STUD,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:42.880,Script,2021-10-06 17:06:30.497,1,EA,6,NULL,0.0200
1,1111,Hardware - Fasteners,SQUARE WASHER 9/16 HOLE 1/2 BOLT,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.723,Script,2021-10-06 17:06:33.243,1,EA,6,NULL,0.0100
1,111969,Boxes - Fittings,WEATHERPROOF BOX 1G (3)1/2 HOLES,NULL,0.01,0.02,NULL,Script,2021-09-13 15:55:03.623,Script,2021-10-06 17:06:30.927,1,EA,6,NULL,0.2500
1,112215,Wiring Devices,30A RECEPTACLE STRAIGHT BLADE FLUSH MOUNT NEMA6-30R,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:25.883,Script,2021-10-06 17:06:35.520,1,EA,6,NULL,0.3000
1,1140,Hardware - Fasteners,PLASTIC END CAP FOR 1-5/8 X  1-5/8 CHANNEL,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:42.613,Script,2021-10-06 17:06:33.237,1,EA,6,NULL,0.1225
1,115810,Wiring Devices,SINGLE POLE TOGGLE SWITCH 30A INDUSTRIAL WHITE 120/277V,NULL,0.01,0.02,NULL,Script,2021-09-13 15:55:07.140,Script,2021-10-06 17:06:35.477,1,EA,6,NULL,0.1800
1,116450,Wiring Devices,SINGLE POLE 20A 120/277V LOCKING SWITCH,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:27.507,Script,2021-10-06 17:06:35.460,1,EA,6,NULL,0.1800
1,116672,Wiring Devices,2G TOGGLE SWITCH COVER GRAY,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:26.557,Script,2021-10-06 17:06:35.100,1,EA,6,NULL,0.0600
1,116845,Wiring Devices,1G STAINLESS STEEL SWITCH COVER,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:27.103,Script,2021-10-06 17:06:34.750,1,EA,6,NULL,0.0500
1,116883,Wiring Devices,15A 125V 2 POLE 3 WIRE LOCKING PLUG MALE END,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:34.747,Script,2021-10-06 17:06:34.377,1,EA,6,NULL,0.2000
1,116886,Wiring Devices,2G STAINLESS STEEL BLANK COVER,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:27.150,Script,2021-10-06 17:06:35.090,1,EA,6,NULL,0.0600
1,116949,Wiring Devices,15A 125V 2 POLE 3 WIRE LOCKING PLUG MALE END,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:35.010,Script,2021-10-06 17:06:34.377,1,EA,6,NULL,0.2000
1,117375,Boxes - Fittings,1/2 25-375 CORD CONNECTOR,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:39.087,Script,2021-10-06 17:06:35.370,1,EA,6,NULL,0.1000
1,117438,Boxes - Fittings,3/4 625-75 CORD CONNECTOR,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:39.180,Script,2021-10-06 17:06:35.370,1,EA,6,NULL,0.1000
1,1177,Hardware - Fasteners,PIPE AND CONDUIT CLAMP RIGID 1 ALUM,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:41.583,Script,2021-10-06 17:06:33.237,1,EA,6,NULL,0.0500
1,118035,Wiring Devices,4 WAY 20A TOGGLE SWITCH WHITE,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:28.307,Script,2021-10-06 17:06:35.290,1,EA,6,NULL,0.2200
1,1186,Conduit - Channel,SLOTTED CHANNEL 1-5/8 X  1 5/8 9/16 X  7/8 SLOTTED 12G,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:42.067,Script,2021-10-06 17:06:31.503,1,FT,6,NULL,0.1225
1,11885,Conduit - Channel,1/2 LIQUID TIGHT GRAY,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:46.697,Script,2021-10-06 17:06:31.360,1,FT,6,NULL,0.0250
1,11886,Conduit - Channel,3/4 LIQUID TIGHT GRAY,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:46.730,Script,2021-10-06 17:06:31.360,1,EA,6,NULL,0.0300
1,119147,Wiring Devices,20A 125V WHITE DUPLEX RECEPTACLE COMMERCIAL GRADE,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:27.993,Script,2021-10-06 17:06:34.797,1,EA,6,NULL,0.1500
1,11929,Boxes - Fittings,3/4 LIQUID TIGHT CONNECTOR STRAIGHT,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:04.593,Script,2021-10-06 17:06:30.080,1,EA,6,NULL,0.0700
1,1193,Hardware - Fasteners,BEAM CLAMP WIDE JAW WEDGE C-CLAMP 1-5/16 MAX  FLANGE 3/8-16,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:42.240,Script,2021-10-06 17:06:33.140,1,EA,6,NULL,0.0500
1,120453,Boxes - Fittings,CABLE SUPPORT GRIP 63-74,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:30.290,Script,2021-10-06 17:06:35.360,1,EA,6,NULL,0.1000
1,120460,Boxes - Fittings,CABLE  SUPPORT GRIP 75-99,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:30.307,Script,2021-10-06 17:06:35.360,1,EA,6,NULL,0.1000
1,12097,Boxes - Fittings,1-1/4  SQUEEZE FLEX  CONNECTOR,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:39:59.623,Script,2021-10-06 17:06:29.477,1,EA,6,NULL,0.0900
1,12100,Boxes - Fittings,2-1/2  SQUEEZE FLEX  CONNECTOR,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:39:59.640,Script,2021-10-06 17:06:29.737,1,EA,6,NULL,0.1400
1,124153,Boxes - Fittings,CABLE SUPORT GRIP 62-75,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:30.743,Script,2021-10-06 17:06:35.360,1,EA,6,NULL,0.1000
1,126643,Termination - Ground - Splice,2-600 ALUM / COPPER 4 PORT  LUG,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:59.330,Script,2021-10-06 17:06:33.647,1,EA,6,NULL,1.5000
1,1279,Hardware - Fasteners,1-1/4 1 HOLE STRAP RIGID,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:43.207,Script,2021-10-06 17:06:32.673,1,EA,6,NULL,0.0400
1,129197,Termination - Ground - Splice,8 - 6 COPPER SPLIT BOLT,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:58.847,Script,2021-10-06 17:06:33.703,1,EA,6,NULL,0.3000
1,12997,Fuse,175A 250V CLASS RK1 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-11-06 17:17:50.047,Script,2021-10-06 17:06:32.497,1,EA,6,NULL,0.1000
1,1301839,Wiring Devices,SINGLE POLE TOGGLE SWITCH IVORY 20A 120/277,NULL,0.01,0.02,Van Meter,Admin,2019-09-26 14:00:47.350,Script,2021-10-06 17:06:35.490,1,EA,6,NULL,0.1800
1,13142,Fuse,40A 250V CLASS RK1 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-11-06 07:06:37.980,Script,2021-10-06 17:06:32.583,1,EA,6,NULL,0.0500
1,13209,Fuse,125A 250V CLASS RK1 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-11-06 17:26:09.167,Script,2021-10-06 17:06:32.463,1,EA,6,NULL,0.0900
1,132933,Termination - Ground - Splice,14-6 ALUM / COPPER 1 PORT LUG,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:58.987,Script,2021-10-06 17:06:33.637,1,EA,6,NULL,0.2000
1,13648,Fuse,20A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.610,Script,2021-10-06 17:06:32.527,1,EA,6,NULL,0.0500
1,13650,Fuse,30A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.643,Script,2021-10-06 17:06:32.543,1,EA,6,NULL,0.0500
1,13655,Fuse,60A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.690,Script,2021-10-06 17:06:32.600,1,EA,6,NULL,0.0500
1,13657,Fuse,80A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.720,Script,2021-10-06 17:06:32.630,1,EA,6,NULL,0.0500
1,13658,Fuse,90A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.737,Script,2021-10-06 17:06:32.643,1,EA,6,NULL,0.0500
1,13659,Fuse,100A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.550,Script,2021-10-06 17:06:32.450,1,EA,6,NULL,0.0800
1,13660,Fuse,125A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.580,Script,2021-10-06 17:06:32.470,1,EA,6,NULL,0.0900
1,13661,Fuse,150A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.580,Script,2021-10-06 17:06:32.480,1,EA,6,NULL,0.0900
1,13663,Fuse,200A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.610,Script,2021-10-06 17:06:32.520,1,EA,6,NULL,0.1000
1,13667,Fuse,400A 250V CLASS RK5 TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.657,Script,2021-10-06 17:06:32.567,1,EA,6,NULL,0.1500
1,13692,Fuse,30A 600V CLASS RK TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.847,Script,2021-10-06 17:06:32.560,1,EA,6,NULL,0.0500
1,13697,Fuse,60A 600V CLASS RK TIME DELAY FUSE,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:10.923,Script,2021-10-06 17:06:32.607,1,EA,6,NULL,0.0500
