SECURITY AND ALARM SYSTEMS,SECURITY AND ALARM SYSTEMS,,,,,,,,
SECURITY AND ALARM SYSTEMS,SECURITY AND ALARM SYSTEMS,,,,,,,,
SECURITY CONTROL PANEL ACCESSORIES,Guard alert display,1050,157,,3.06,,Ea,"E4: [$51.34] - (Laborer, Electrician)",E4
SECURITY CONTROL PANEL ACCESSORIES,Uninterruptable power supply (battery),2160,104,,2.02,,Ea,"E4: [$51.34] - (Laborer, Electrician)",E4
SECURITY CONTROL PANEL ACCESSORIES,"12 volt, 40VA plug-in transformer",40.8,25.4,,0.495,,Ea,"E4: [$51.34] - (Laborer, Electrician)",E4
SECURITY CONTROL PANEL ACCESSORIES,"18 volt, 40VA plug-in transformer",27.8,25.4,,0.495,,Ea,"E4: [$51.34] - (Laborer, Electrician)",E4
SECURITY CONTROL PANEL ACCESSORIES,"24 volt, 40VA plug-in transformer",20.2,25.4,,0.495,,Ea,"E4: [$51.34] - (Laborer, Electrician)",E4
SECURITY CONTROL PANEL ACCESSORIES,Test relay,62.8,17,,0.332,,Ea,"E4: [$51.34] - (Laborer, Electrician)",E4
SECURITY CONTROL PANEL ACCESSORIES,Sensor test control (average for sensors),82.2,50.8,,0.99,,Ea,"E4: [$51.34] - (Laborer, Electrician)",E4
SECURITY CONTROL PANEL ACCESSORIES,"Cable, 2 pair 22 gauge, twisted, 1 pair shielded, run in exposed walls or per LF per pull, pulled in raceway and connected",1.69,0.41,,0.008,,LF,"E4: [$51.34] - (Laborer, Electrician)",E4
SECURITY ACCESS DIGITAL OUTDOOR KEYPAD/READER,SECURITY ACCESS DIGITAL OUTDOOR KEYPAD/READER,,,,,,,,
SECURITY ACCESS DIGITAL OUTDOOR KEYPAD/READER,Digital access outdoor keypad/reader,343,244,,4,,Ea,CE: [$61.01] - (Electrician),CE
SECURITY CCTV DIGITAL VIDEO RECORDER,SECURITY CCTV DIGITAL VIDEO RECORDER,,,,,,,,
SECURITY CCTV DIGITAL VIDEO RECORDER,Security CCTV recorder control station,5500,244,,4,,Ea,CE: [$61.01] - (Electrician),CE
