id,part,upc,cost,updated upc
2965,20A 125V 2 POLE 3 WIRE LOCKING PLUG MALE END,3266473841,0,78500725204
2589,20A 125V 2 POLE 3 WIRE LOCKING PLUG MALE END,78358583577,0,78500725204
3085,20A 125V 20A GFCI RECEPTACLE BLACK,3266474250,0,78500703572
2144,20A 125V DUPLEX RECEPTACLE IVORY COMMERCIAL GRADE TAMPER RESISTANT,3266458407,0,78500711916
1744,20A 125V SINGLE RECEPTACLE NEMA6-20R LIGHT ALMOND,3266458326,0,78500758512
2595,20A 125V TWISTLOCK RECEPTACLE,78358583575,0,78500714205
63,20A 125V WHITE DUPLEX RECEPTACLE COMMERCIAL GRADE,3266475072,0,78500703473
529,20A 250V 2 POLE 3 WIRE CONNECTOR FEMALE END,3266433300,0,78500715201
2639,20A 250V 2 POLE 3 WIRE LOCKING CONNECTOR FEMALE END,78358583579,0,78500715201
662,20A 250V 2 POLE 3 WIRE LOCKING RECEPTACLE L6-20R,78358523558,0,78500726205
1192,20A 250V 2 POLE 3 WIRE PLUG MALE END,3266433640,0,78500726204
3003,20A 250V 3 PHASE 3 POLE 4 WIRE LOCKING CONNECTOR FEMALE END,3266473797,0,78500715201
3001,20A 250V 3 PHASE 3 POLE 4 WIRE LOCKING RECEPTACLE,4089367740,0,78500714205
1408,20A 250V 3 PHASE 3 POLE 4 WIRE PLUG MALE END,4089367867,0,78500715204
2671,20A 250V L620P TWISTLOCK MALE END,78358583580,0,78500726204
2142,20A 250V SINGLE RECEPTACLE GRAY,3266438280,0,78500758512
1743,20A 250V SINGLE RECEPTACLE NEMA6-20R LIGHT ALMOND,3266475260,0,78500758512
2837,20A 250V SINGLE RECPTACLE HEAVY DUTY WHITE,7847747938,0,78500758512
2516,20A 250V TWISTLOCK RECEPTACLE,78358583578,0,78500726205
3044,20A 277V 2 POLE 3 WIRE LOCKING RECEPTACLE,4089367704,0,78500726205
1404,20A 277V TWISTLOCK RECEPTACLE,4089368145,0,78500726205
2574,20A 480V 3 POLE 4 WIRE LOCKING PLUG MALE END,78358583592,0,78500726204
3120,20A DECORA DUPLEX RECEPTACLE WHITE,3266472968,0,78500778540
3158,20A DECORA DUPLEX RECPTACLE w/ USB IVORY TAMPER RESISTANT,3266474159,0,78500703166
2692,20A DOUBLE POLE TOGGLE SWITCH WHITE 20A 120/277,3266455910,0,78500700623
1878,20A DUPLEX RECEPTACLE BROWN,3266470437,0,78500703473
2376,20A DUPLEX RECEPTACLE BROWN COMMERCIAL GRADE TAMPER RESISTANT,3266448910,0,78500703473
2573,20A DUPLEX RECEPTACLE COMMERCIAL GRADE BLACK,3266455490,0,78500703473
2794,20A DUPLEX RECEPTACLE COMMERCIAL GRADE BLACK,3266475076,0,78500703473
2653,20A DUPLEX RECEPTACLE COMMERCIAL GRADE LIGHT ALMOND,3266475074,0,78500703473
2985,20A DUPLEX RECEPTACLE COMMERCIAL GRADE WHITE TAMPER RESISTANT,3266472961,0,78500703473
2141,20A DUPLEX RECEPTACLE GRAY,3266470392,0,78500703473
2261,20A DUPLEX RECEPTACLE GRAY,3266470441,0,78500703473
2585,20A DUPLEX RECEPTACLE GRAY COMMERCIAL GRADE TAMPER RESISTANT,3266466871,0,78500703473
2098,20A DUPLEX RECEPTACLE GRAY COMMERCIAL GRADE TAMPER RESISTANT,3266448928,0,78500703473
2096,20A DUPLEX RECEPTACLE GRAY COMMERCIAL GRADE TAMPER RESISTANT,3266451511,0,78500703473
2183,20A DUPLEX RECEPTACLE GRAY HOSPITAL GRADE,3266470493,0,78500783003
2349,20A DUPLEX RECEPTACLE HOSPITAL GRADE ISOLATED GROUND,3266451309,0,78500783003
1229,20A DUPLEX RECEPTACLE HOSPITAL GRADE IVORY,3266470563,0,78500783003
2795,20A DUPLEX RECEPTACLE INDUSTRIAL GRADE BLACK,3266470384,0,78500783003
2796,20A DUPLEX RECEPTACLE INDUSTRIAL GRADE LIGHT ALMOND,3266470396,0,78500783003
1879,20A DUPLEX RECEPTACLE IVORY,3266470445,0,78500703473
2208,20A DUPLEX RECEPTACLE IVORY,3266475073,0,78500703473
2205,20A DUPLEX RECEPTACLE IVORY,3266448918,0,78500703473
2547,20A DUPLEX RECEPTACLE IVORY COMMERCIAL GRADE TAMPER RESISTANT,3266466874,0,78500703473
2788,20A DUPLEX RECEPTACLE IVORY INDUSTRIAL GRADE,3266470405,0,78500703473
1760,20A DUPLEX RECEPTACLE LIGHT ALMOND,3266458399,0,78500703473
2381,20A DUPLEX RECEPTACLE LIGHT ALMOND COMMERCIAL GRADE,3266470443,0,78500703473
2555,20A DUPLEX RECEPTACLE LIGHT ALMOND COMMERCIAL GRADE TAMPER RESISTANT,3266466872,0,78500703473
3272,20A DUPLEX RECEPTACLE TAMPER RESISTANT,3266472960,0,78500703473
2185,20A DUPLEX RECEPTACLE WHITE COMMERCIAL GRADE,3266470447,0,78500703473
498,20A DUPLEX RECEPTACLE WHITE COMMERCIAL GRADE,3266435030,0,78500703473
2099,20A DUPLEX RECEPTACLE WHITE COMMERCIAL GRADE TAMPER RESISTANT,3266448923,0,78500703473
2537,20A DUPLEX RECEPTACLE WHITE TAMPER RESISTANT,3266466875,0,78500703473
3012,20A DUPLEX RECEPTACLE WHITE TAMPER RESISTANT,3266471863,0,78500703473
2742,20A DUPLEX RECEPTACLE WHITE TAMPER RESISTANT,3266472283,0,78500703473
2534,20A DUPLEX RECEPTACLE WHITE TAMPER RESISTANT / WEATHER RESISTANT,3266466629,0,78500703473
3280,20A GFCI / AFCI RECEPTACLE LIGHT ALMOND TAMPER RESISTANT,3266474769,0,78500705581
3208,20A GFCI / AFCI RECEPTACLE WHITE TAMPER RESISTANT,3266474770,0,78500705581
3084,20A GFCI RECEPTACLE BROWN,3266474249,0,78500703587
3099,20A GFCI RECEPTACLE BROWN TAMPER RESISTANT / WEATHER RESISTANT,3266474299,0,78500703610
3109,20A GFCI RECEPTACLE GRAY TAMPER RESISTANT,3266473994,0,78500703587
3100,20A GFCI RECEPTACLE GRAY TAMPER RESISTANT / WEATHER RESISTANT,3266474300,0,78500703610
3080,20A GFCI RECEPTACLE HOSPITAL GRADE GRAY,3266474273,0,78500703589
3082,20A GFCI RECEPTACLE HOSPITAL GRADE IVORY,3266474276,0,78500703589
3081,20A GFCI RECEPTACLE HOSPITAL GRADE RED,3266474275,0,78500703589
3083,20A GFCI RECEPTACLE HOSPITAL GRADE WHITE,3266474277,0,78500703589
3111,20A GFCI RECEPTACLE IVORY TAMPER RESISTANT,3266473997,0,78500703589
3102,20A GFCI RECEPTACLE IVORY TAMPER RESISTANT / WEATHER RESISTANT,3266474302,0,78500703610
3087,20A GFCI RECEPTACLE LIGHT ALMOND,3266475004,0,78500703587
3110,20A GFCI RECEPTACLE LIGHT ALMOND TAMPER RESISTANT,3266473995,0,78500703587
3101,20A GFCI RECEPTACLE LIGHT ALMOND TAMPER RESISTANT / WEATHER RESISTANT,3266474301,0,78500703610
3088,20A GFCI RECEPTACLE RED,3266474255,0,78500703587
3113,20A GFCI RECEPTACLE WHITE HOSPITAL GRADE TAMPER RESISTANT,3266474012,0,78500703589
3112,20A GFCI RECEPTACLE WHITE TAMPER RESISTANT,3266473998,0,78500703589
3103,20A GFCI RECEPTACLE WHITE TAMPER RESISTANT / WEATHER RESISTANT,3266474303,0,78500703610
3092,20A GFCI RECEPTACLE WHITE TAMPER RESISTANT / WEATHER RESISTANT,3266474312,0,78500703610
3114,20A GFCI SELF TEST BLANK FACE WHITE,3266475006,0,7847771458
1534,20A ISOLATED GROUND ORANGE NM5-20 RECEPTACLE,3266435020,0,78500765361
1558,20A IVORY DUPLEX RECEPTACLE ILLUMINATED HOSPITAL GRADE,3266470511,0,78500783003
1560,20A IVORY DUPLEX RECEPTACLE TAMPER RESISTANT HOSPITAL GRADE,3266455462,0,78500783003
3008,20A S 20A 125V 2 POLE 3 WIRE LOCKING RECEPTACLE,4089367693,0,78500726205
2182,20A SINGLE RECEPTACLE GRAY,3266438220,0,78500758512
2213,20A SINGLE RECEPTACLE IVORY,3266438200,0,78500758512
2551,20A SINGLE RECEPTACLE WHITE TAMPER RESISTANT,3266475023,0,78500758512
862,20A WHITE DUPLEX RECEPTACLE,3266470409,0,78500703473
1559,20A WHITE DUPLEX RECEPTACLE ILLUMINATED HOSPITAL GRADE,3266470515,0,78500703473
2074,20X20X6 NEMA 4/12 DOOR NO KOs,78672585900,0,Call for price 
1914,23/4PR CAT6 BLUE RISER,61917204974,0,Call for price 
3135,24in TELESCOPING STUD MOUNT BOX BRACKET,79903863002,0,78285647624
1487,24X4X4 NEMA1 SCREW COVER WIREWAY NO KO (GUTTER),78672535221,0,78351052180
1488,24X6X6 NEMA1 SCREW COVER WIREWAY NO KO (GUTTER),78672535421,0,78351052350
2710,250 2 PORT DUAL RATED ENCAPSULATED MULTI-TAP BLOCK 1 WAY,78378671470,0,
2679,250 2 PORT DUAL RATED ENCAPSULATED MULTI-TAP BLOCK 2 WAY,78378671469,0,
2762,250 3 PORT DUAL RATED ENCAPSULATED MULTI-TAP BLOCK 1 WAY,78378679882,0,
2400,250 ALUM / COPPER 1 PORT LUG,78378613323,0,78181037015
1453,25A 3P CIRCUIT BREAKER 240V STAB ON,78667600009,0,78364315675
1730,2G 1 DECORA / 1 DUPLEX RECEPTACLE MIDSIZED COVER IVORY,3266458069,0,78500727603
1729,2G 1 DECORA / 1 DUPLEX RECEPTACLE MIDSIZED COVER LIGHT ALMOND,3266475121,0,78500727603
1731,2G 1 DECORA / 1 DUPLEX RECEPTACLE MIDSIZED COVER WHITE,3266475122,0,78500727603
1726,2G 1 DECORA / 1 TOGGLE MIDSIZED COVER GRAY,3266457899,0,78500727539
1727,2G 1 DECORA / 1 TOGGLE MIDSIZED COVER IVORY,3266475107,0,78500727539
1725,2G 1 DECORA / 1 TOGGLE MIDSIZED COVER LIGHT ALMOND,3266475106,0,78500727539
1728,2G 1 DECORA / 1 TOGGLE MIDSIZED COVER WHITE,3266475126,0,78500727539
2591,2G 1 DUPLEX RECEPTACLE / 1 DECORA MIDSIZED COVER GRAY,3266458067,0,78500727603
1803,2G 1 TOGGLE / 1 BLANK COVER WHITE,3266457889,0,78500727532
1724,2G 1 TOGGLE / 1 DUPLEX MIDSIZED COVER LIGHT ALMOND,3266475108,0,78500727489
1797,2G 1 TOGGLE/ 1 DUPLEX RECEPTACLE COVER GRAY,3266457930,0,78500727489
1799,2G 1 TOGGLE/ 1 DUPLEX RECEPTACLE COVER IVORY,3266475109,0,78500727489
1801,2G 1 TOGGLE/ 1 DUPLEX RECEPTACLE COVER WHITE,3266475130,0,78500727489
1804,2G 2.15 DIAMETER OUTLET COVER IVORY,3266458047,0,78500727489
1805,2G 2.15 DIAMETER OUTLET COVER WHITE,3266458048,0,78500727489
2799,2G BLANK BLACK,3266455522,0,78500727496
2359,2G BLANK COVER GRAY,3266445900,0,78500727496
508,2G BLANK COVER IVORY,3266445880,0,78500727496
1718,2G BLANK COVER LIGHT ALMOND,3266457948,0,78500727496
1780,2G BLANK COVER MIDSIZED COVER BROWN,3266457949,0,78500727496
1782,2G BLANK COVER MIDSIZED COVER GRAY,3266457951,0,78500727496
1787,2G BLANK COVER MIDSIZED COVER IVORY,3266457925,0,78500727496
1783,2G BLANK COVER MIDSIZED COVER IVORY,3266475110,0,78500727496
1784,2G BLANK COVER MIDSIZED COVER WHITE,3266475137,0,78500727496
548,2G BLANK COVER WHITE,3266445890,0,78500727496
2127,2G BLANK MIDSIZE COVER BLACK,3266457950,0,78500727496
1756,2G DECORA / TOGGLE SWITCH COVER LIGHT ALMOND,3266458307,0,78500727539
518,2G DECORA COVER BROWN,3266449275,0,78500727553
2292,2G DECORA COVER GRAY,3266449290,0,78500727553
519,2G DECORA COVER IVORY,3266449280,0,78500727553
1755,2G DECORA COVER LIGHT ALMOND,3266458306,0,78500727553
520,2G DECORA COVER WHITE,3266449285,0,78500727553
2128,2G DECORA MIDSIZE COVER GRAY,3266457964,0,78500727553
1788,2G DECORA MIDSIZED COVER BLACK,3266457962,0,78500727553
1786,2G DECORA MIDSIZED COVER BROWN,3266457961,0,78500727553
1790,2G DECORA MIDSIZED COVER IVORY,3266475111,0,78500727553
1722,2G DECORA MIDSIZED COVER LIGHT ALMOND,3266475138,0,78500727553
1791,2G DECORA MIDSIZED COVER WHITE,3266475139,0,78500727553
2611,2G DECORA MIDSIZED SCREWLESS COVER WHITE,3266475161,0,78500727553
2131,2G DUPLEX RECEPTACLE COVER BLACK,3266458073,0,78500727525
514,2G DUPLEX RECEPTACLE COVER BROWN,3266434230,0,78500727525
501,2G DUPLEX RECEPTACLE COVER IVORY,3266434240,0,78500727525
1754,2G DUPLEX RECEPTACLE COVER LIGHT ALMOND,3266458304,0,78500727525
1713,2G DUPLEX RECEPTACLE COVER MIDSIZED BROWN,3266458072,0,78500727525
1714,2G DUPLEX RECEPTACLE COVER MIDSIZED GRAY,3266458075,0,78500727525
1715,2G DUPLEX RECEPTACLE COVER MIDSIZED IVORY,3266475153,0,78500727525
1712,2G DUPLEX RECEPTACLE COVER MIDSIZED LIGHT ALMOND,3266475123,0,78500727525
1716,2G DUPLEX RECEPTACLE COVER MIDSIZED WHITE,3266475154,0,78500727525
1536,2G DUPLEX RECEPTACLE COVER RED,3266446110,0,78500727525
2234,2G DUPLEX RECEPTACLE COVER RED,3266448140,0,78500727525
502,2G DUPLEX RECEPTACLE COVER WHITE,3266434250,0,78500727525
1438,2G GRAY DECORA COVER,3266449310,0,78500727549
2140,2G SINGLE RECEPTACLE COVER 2.47 DIAMETER WHITE,3266454111,0,78500727586
2307,2G STAINLESS STEEL 1 TOGGLE / 1 DUPLEX COVER,3266453832,0,78500712920
1228,2G STAINLESS STEEL 1 TOGGLE / 1 RECEPTACLE COVER,3266443770,0,78500712920
1227,2G STAINLESS STEEL 1 TOGGLE SWITCH / 1 DECORA COVER,3266443750,0,78500712920
2153,2G STAINLESS STEEL 2.46 DIAMETER SINGLE RECEPTACLE COVER,3266453820,0,78500712958
1396,2G STAINLESS STEEL RECEPTACLE COVER 2.156 DIAMETER,3266453822,0,78500712958
1221,2G STAINLESS STEEL SWITCH COVER,3266443650,0,78500712902
3269,2G STAINLESS STEEL TOGGLE SWITCH COVER,3266474726,0,78500712902
3267,2G STAINLESSDUPLEX RECEPTACLE SWITCH COVER,3266474729,0,78500712934
2138,2G TOGGLE SWITCH COVER BLACK,3266455514,0,78500727413
2613,2G TOGGLE SWITCH COVER BLACK,3266455518,0,78500727413
51,2G TOGGLE SWITCH COVER GRAY,3266475200,0,78500727413
511,2G TOGGLE SWITCH COVER IVORY,3266475197,0,78500727413
499,2G TOGGLE SWITCH COVER IVORY,3266434210,0,78500727413
1699,2G TOGGLE SWITCH COVER MIDSIZED BROWN,3266458016,0,78500727413
1700,2G TOGGLE SWITCH COVER MIDSIZED GRAY,3266458019,0,78500727413
1701,2G TOGGLE SWITCH COVER MIDSIZED IVORY,3266475147,0,78500727413
1698,2G TOGGLE SWITCH COVER MIDSIZED LIGHT ALMOND,3266475146,0,78500727413
1702,2G TOGGLE SWITCH COVER MIDSIZED WHITE,3266475148,0,78500727413
500,2G TOGGLE SWITCH COVER WHITE,3266434220,0,78500727413
510,2G TOGGLE/ DUPLEX RECEPTACLE COVER WHITE,3266434190,0,78500727489
526,2G TOGGLE/BLANK COVER IVORY,3266448190,0,78500727532
521,2G TOGGLE/DECORA COVER IVORY,3266449300,0,78500727539
522,2G TOGGLE/DECORA COVER WHITE,3266449305,0,78500727539
509,2G TOGGLE/DUPLEX RECEPTACLE COVER IVORY,3266434180,0,78500727489
171,2in 45 DEGREE SCHEDULE 40 PVC ELBOW,3448113011,0,
437,2in BEAM CLAMP 3/8-16,78456410533,0,78174700953
2939,2in CHASE BUSHED NIPPLED STEEL,78456411055,0,78174791107
342,2in CLAMP WEATHERHEAD / ENTRANCE CAP,5016902408,0,78174701256
2764,2in CONDUIT BODY COVER,66227700445,0,
2663,2in CONDUIT BODY COVER WEDGE NUT,78227419455,0,
2849,2in DIECAST HUB CONNECTOR,66227700823,0,78174709156
2617,2in INSULATED CABLE CONNECTOR,78621003120,0,
2843,2in NM SCREW (ROMEX CONNECTOR) CONNECTOR DIECAST,78456412671,0,78174715676
870,2in PIPE AND CONDUIT CHANNEL CLAMP RIGID,78101161068,0,78101160464
1025,2in RIGID OR EMT HANGER (MINI),78101119806,0,78285612005
2830,2in SQUEEZE FLEX CONNECTOR,78456400338,0,78174715676
2805,2POLE 30A 600V MODULAR FUSE HOLDER,5171236267,0,7945802071
3209,2X2 RECESSED FLAT PANEL 4000K 120/277V 0-10V DIM,8008383354,0,19304854280
3210,2X4 RECESSED FLAT PANEL 4000K 120/277V 0-10V DIM,8008383366,0,19304854284
2925,3 1/2 COMPRESSION CONNECTOR RIGID,78456412209,0,78174718255
2928,3 1/2 COMPRESSION COUPLING RIGID,78456412229,0,84213610059
1496,"3 POLE, 4 WIRE, 3 PHASE SINGLE GROUNDING LOCKING RECEPTACLES 20A, 250V, NEMA L15-20R",78358523575,0,78500715205
1497,"3 POLE, 4 WIRE, 3 PHASE SINGLE GROUNDING LOCKING RECEPTACLES 30A, 250V, NEMA L15-30R",78358523613,0,78500715305
1763,"3 POLE, 4 WIRE, SINGLE NON-GROUNDING LOCKING RECEPTACLES 30A, 125/250V, NEMA L14-30R",78358523608,0,78500714305
3173,3 PORT WHITE DECORA MODULAR INSERT,3266462935,0,80442802462
3031,3 SPEED DECORA FAN CONTROL WHITE,3266466232,0,2755770647
3214,3 SPEED FAN COTROL DECORA LIGHT ALMOND,3266466227,0,2755770647
1742,3 WAY 15A TOGGLE SWITCH 15A LIGHT ALMOND 120/277,3266475092,0,78500719113
1470,3 WAY 15A TOGGLE SWITCH BROWN 15A 120/277,3266430880,0,78500766304
2373,3 WAY 20A TOGGLE SWITCH COMMERCIAL GRADE WHITE 120/277,3266464766,0,78500712658
2123,3 WAY COMMERCIAL TOGGLE SWITCH BLACK 15A 120/277,3266455496,0,78500712658
479,3 WAY COMMERCIAL TOGGLE SWITCH BROWN 20A 120/277,3266473477,0,78500712658
2105,3 WAY COMMERCIAL TOGGLE SWITCH GRAY 15A 120/277,3266448785,0,78500712658
2108,3 WAY COMMERCIAL TOGGLE SWITCH GRAY 20A 120/277,3266448868,0,78500712658
480,3 WAY COMMERCIAL TOGGLE SWITCH IVORY 20A 120/277,3266473485,0,78500712658
2133,3 WAY COMMERCIAL TOGGLE SWITCH IVORY LIGHTED 15A 120/277,3266470641,0,78500719576
2119,3 WAY COMMERCIAL TOGGLE SWITCH LIGHT ALMOND 15A 120/277,3266464485,0,78500712658
2107,3 WAY COMMERCIAL TOGGLE SWITCH WHITE 15A 120/277,3266448780,0,78500712658
2112,3 WAY COMMERCIAL TOGGLE SWITCH WHITE 20A 120/277,3266448818,0,78500712658
2109,3 WAY COMMERCIAL TOGGLE SWITCH WHITE 20A 120/277,3266448863,0,78500712658
2187,3 WAY COMMERCIAL TOGGLE SWITCH WHITE 20A 120/277,3266455914,0,78500712658
2146,3 WAY DECORA SWITCH BLACK 15A 120/277V,3266475245,0,78500712658
1930,3 WAY DECORA SWITCH BROWN 15A 120/277V,3266475244,0,78500724546
1864,3 WAY DECORA SWITCH IVORY 15A 120/277V,3266462768,0,78500724546
1927,3 WAY DECORA SWITCH LIGHT ALMOND 15A 120/277V,3266462765,0,78500724546
2059,3 WAY DECORA SWITCH LIGHT ALMOND 15A 120/277V,3266475013,0,78500724546
2274,3 WAY DECORA SWITCH LIGHT ALMOND 20A 120/277V,3266464760,0,78500724546
1865,3 WAY DECORA SWITCH WHITE 15A 120/277V,3266462771,0,78500724546
2191,3 WAY DECORA SWITCH WHITE 15A 120/277V,3266464730,0,78500724546
2396,3 WAY DECORA SWITCH WHITE LIGHTED,3266464776,0,7847751428
3283,3 WAY OR SINGLE POLE DECORA SWITCH RADIO FREQUENCY DIMMER LIGHT ALMOND,3266475516,0,
3282,3 WAY OR SINGLE POLE DECORA SWITCH RADIO FREQUENCY DIMMER WHITE,3266475518,0,
2947,3 WAY OR SINGLE POLE DECORA SWITCH SIDE SLIDE DIMMER 600 WATT w/ MULTI COLOR FACE KIT LIGHT ALMOND WHITE IVORY,32664760723,0,
2948,3 WAY OR SINGLE POLE TOGGLE SWITCH SIDE SLIDE DIMMER 600 WATT w/ MULTI COLOR FACE KIT LIGHT ALMOND WHITE IVORY,3266473113,0,
528,3 WAY TOGGLE SWITCH 15A WHITE 120/277V,3266451948,0,78500766304
2797,3 WAY TOGGLE SWITCH INDUSTRIAL GRADE 20A 120/277 BLACK,3266473478,0,78500712655
2277,3 WAY TOGGLE SWITCH INDUSTRIAL GRADE WHITE 20A 120/277,3266473486,0,78500712655
1212,3 WAY TOGGLE SWITCH IVORY 15A 120/277,3266475091,0,78500712655
1692,3 WAY TOGGLE SWITCH LIGHT ALMOND HEAVY DUTY 20A 120/277,3266458319,0,78500712655
1213,3 WAY TOGGLE SWITCH WHITE 15A 120/277,3266475090,0,78500712655
1107,3/0 CRIMP 1 HOLE LUG,78621054111,0,78181050324
2430,3/16 X 1-1/4 FENDER WASHER,8593708057,0,
2620,3/16 X 1-1/4 TAPCON CONCRETE,8593708279,0,
2458,3/16X 3 TOGGLE BOLT,8593708155,0,
732,3/4 50-375 CORD CONNECTOR,78358520033,0,78621002535
730,3/4 50-625 CORD CONNECTOR,78358520034,0,78621002535
57,3/4 625-75 CORD CONNECTOR,78358520037,0,78621002535
193,3/4 90 DEGREE BELBOW END ELBOW,3448115757,0,
2816,3/4 90 DEGREE SCREW CLAMP FLEX CONNECTOR,78456400356,0,78174715806
2937,3/4 CHASE BUSHED NIPPLED STEEL,78456411051,0,78174791103
451,3/4 CONDULET ALUM BOX FEED THROUGH 1G,78227474512,0,83524300517
449,3/4 CONDULET CAST BOX 1G,78227440610,0,83524300517
3190,3/4 CONDULET CAST BOX 2G,78227412649,0,83524300589
2372,3/4 CONDULET CAST BOX FEED TRHU 2G,78393615010,0,83524300589
1485,3/4 CORD RESTRAINT,4089364652,0,78621002535
3211,3/4 CORD STRAIN RELIEF .54 - .73,78358555016,0,78621002535
2847,3/4 DIECAST HUB CONNECTOR,66227700809,0,78473110004
711,3/4 GROUND ROD CLAMP,78378680068,0,78285630704
1452,3/4 GROUNDING HUB,78621091367,0,78473110004
439,3/4 KO SNAP IN BLANK,78456410336,0,78174701692
62,3/4 LIQUID TIGHT GRAY,78267312102,0,98005002341
2738,3/4 NM SCREW (ROMEX) CONNECTOR DIECAST,78456412631,0,78174715670
2262,3/4 SET SCREW CONNECTOR INSULATED,78456411451,0,5016902123
2812,3/4 SET SCREW EMT CONNECTOR DIECAST,78456400377,0,78174715231
2813,3/4 SET SCREW EMT COUPLING DIECAST,78456400397,0,78174709241
2826,3/4 SQUEEZE FLEX CONNECTOR,78456400334,0,78174715408
2833,3/4 SQUEEZE FLEX CONNECTOR INSULATED,78456400345,0,78174715408
1105,3/4 STRAIGHT LIQUID TIGHT CONNECTOR,78621005363,0,66236430075
2822,3/4 STRAIGHT THREADED FLEX CONNECTOR,66227700093,0,78174715408
707,"3/4"" EMT",78669202002,0,98001002002
2163,"3/4"" EMT BLUE",9111101811,0,98001002112
2330,"3/4"" EMT ORANGE",78669201831,0,98001002512
1894,"3/4"" EMT RED",78669201801,0,98001002012
2521,"3/4"" EMT YELLOW",9111115021,0,98001002212
1126,3/4X 1-3/8 CLOSE GALV NIPPLE,78669254014,0,98002000431
2815,3/8 90 DEGREE SCREW CLAMP FLEX CONNECTOR,78456400354,0,78174715801
2897,3/8 FLAT WASHER,8593702459,0,
2426,3/8 FLAT WASHER,8593708045,0,
2519,3/8 LOCK WASHER 18-8,8593708193,0,
2644,3/8 NM SCREW (ROMEX) CONNECTOR DIECAST,78456420759,0,78174715650
2428,3/8 SPLIT LOCKWASHER,8593708053,0,
2824,3/8 SQUEEZE FLEX CONNECTOR,78456400332,0,78174715650
1092,3/8 STRAIGHT LIQUID TIGHT CONNECTOR,78621005331,0,66236430038
2955,3/8 THREADED ROD,61601308151,0,
2601,3/8 X 1 FENDER WASHER,8593704268,0,
2434,3/8 X 1-1/4 FENDER WASHER,8593708246,0,
3184,3/8 X 1-1/4 FENDER WASHER 18-8 GRADE,8593794234,0,
2467,3/8 X 2-1/4 STUD WEDGE ANCHOR,8593708346,0,
2468,3/8 X 3-3/4 STUD WEDGE ANCHOR,8593708300,0,
3192,3/8 X 5 STUD WEDGE ANCHOR,8593796196,0,
1624,3/8-16 12FT STAINLESS STEEL THREADED ROD,8593771923,0,
2423,3/8-16 HEX NUT,8593708036,0,
1458,3/8-16 HEX NUT,8593740235,0,
2469,3/8-16 HEX NUT 18-8 GRADE,8593708189,0,
2464,3/8-16 MACHINE SCREW,8593708173,0,
2466,3/8-16 STEEL DROP ANCHOR,8593708177,0,
2462,3/8-16 X 1 1/8 ROD COUPLING,8593708167,0,
2455,3/8-16 X 1 HEX HEAD BOLT,8593708128,0,
2456,3/8-16 X 1-1/2 HEX HEAD BOLT,8593708131,0,
2558,3/8-16 X 1-1/4 HEX HEAD BOLT,8593708130,0,
2453,3/8-16 X 1/2 HEX HEAD BOLT,8593708126,0,
2457,3/8-16 X 2 HEX HEAD BOLT,8593708132,0,
2454,3/8-16 X 3/4 HEX HEAD BOLT,8593708127,0,
2011,3/8-16X 1 COMBO HEAD MACHINE SCREW,8593753216,0,
1417,30 / 50A 250V 2 POLE 3 WIRE 90 DEGREE PLUG MALE END,3266451784,0,
875,30 / 50A 250V 3 POLE 3 WIRE 90 DEGREE PLUG MALE END,3266451785,0,
3007,30A 125/250V 3 PHASE 3 POLE 4 WIRE LOCKING CONNECTOR FEMALE END,3266473794,0,78500715309
2974,30A 125/250V 3 PHASE 3 POLE 4 WIRE LOCKING PLUG MALE END,3266475567,0,78500715304
2973,30A 125/250V 3 POLE 3 WIRE RECEPTACLE,4089367732,0,78500726305
2530,30A 125/250V 3 POLE 4 WIRE LOCKING PLUG MALE END,78358584066,0,78500715304
3005,30A 125V 2 POLE 3 WIRE LOCKING CONNECTOR FEMALE END,3266473842,0,78500725301
2567,30A 125V 2 POLE 3 WIRE LOCKING PLUG MALE END,78358583593,0,78500725304
2991,30A 125V 2 POLE 3 WIRE LOCKOING RECEPTACLE,4089367712,0,78500725305
2972,30A 125V 3 POLE 3 WIRE LOCKING PLUG MALE END,3266473784,0,78500725304
490,30A 2 POLE 3 WIRE MALE END PLUG,3266475221,0,78500725304
1157,30A 2 POLE FLUSHMOUNT RECEPTACLE NEMA 5-30R,3266430620,0,78500738010
1410,30A 240V 2 POLE NEMA1 ENCLOSED MANUAL MOTOR CONTROLLER,4089361684,0,78500726768
2497,30A 250V 2 POLE 3 WIRE LOCKING CONNECTOR FEMALE END,78358583598,0,78500726301
2975,30A 250V 2 POLE 3 WIRE LOCKING PLUG MALE END,3266473847,0,78500726304
2982,30A 250V 2 POLE 3 WIRE LOCKING RECPTACLE,4089367716,0,78500726305
538,30A 250V 2 POLE 3 WIRE RV RECEPTACLE,3266430700,0,78500779040
2992,30A 250V 3 PHASE 3 POLE 4 WIRE LOCKING CONNECTOR FEMALE END,3266473800,0,78500715309
2983,30A 250V 3 PHASE 3 POLE 4 WIRE LOCKING PLUG MALE END,3266473801,0,78500715304
2150,30A 250V 3 POLE 4 WIRE NEMA 15-30R,4089301862,0,78500757400
2353,30A 250V 3POLE 3 WIRE SURFACE MOUNT RECEPTACLE NEMA10-30,3266419650,0,78500749220
2672,30A 250V L630C TWISTLOCK CONNECTOR,78358583597,0,78500726301
2517,30A 250V TWISTLOCK RECEPTACLE,78358583596,0,78500726305
1473,30A 250V TWISTLOCK RECEPTACLE NEMA L6-30R,78358523599,0,78500726305
